Date,Sector,Net
2018-06-25,Information Technology,0
2018-06-25,Consumer Discretionary,0.3677
2018-06-25,Industrials,0.1824
2018-06-25,Currency,0
2018-06-25,Communication Services,0.0361
2018-06-25,Index,0.0146
2018-06-25,Health Care,0.0278
2018-06-26,Index,0.0146
2018-06-26,Consumer Discretionary,0.362
2018-06-26,Health Care,0.0285
2018-06-26,Financials,0.2347
2018-06-26,Industrials,0.1845
2018-06-26,Consumer Staples,0.0394
2018-06-26,Communication Services,0.036
2018-06-26,Currency,0
2018-06-26,Materials,0.0459
2018-06-26,Real Estate,0.0381
2018-06-26,Information Technology,0
2018-06-27,Currency,0
2018-06-27,Industrials,0.1833
2018-06-27,Consumer Discretionary,0.3611
2018-06-27,Index,0.0146
2018-06-27,Communication Services,0.0375
2018-06-27,Health Care,0.0289
2018-06-27,Materials,0.0462
2018-06-27,Information Technology,0
2018-06-27,Consumer Staples,0.0391
2018-06-27,Real Estate,0.039
2018-06-27,Financials,0.2362
2018-06-28,Health Care,0.0282
2018-06-28,Index,0.0149
2018-06-28,Financials,0.2328
2018-06-28,Consumer Discretionary,0.3605
2018-06-28,Real Estate,0.0394
2018-06-28,Information Technology,0
2018-06-28,Consumer Staples,0.0394
2018-06-28,Currency,0
2018-06-28,Communication Services,0.0359
2018-06-28,Industrials,0.1878
2018-06-28,Materials,0.0464
2018-06-29,Real Estate,0.0383
2018-06-29,Industrials,0.189
2018-06-29,Consumer Staples,0.0385
2018-06-29,Financials,0.2335
2018-06-29,Index,0.0186
2018-06-29,Information Technology,0
2018-06-29,Communication Services,0.0367
2018-06-29,Consumer Discretionary,0.3613
2018-06-29,Health Care,0.025
2018-06-29,Materials,0.0464
2018-06-29,Currency,0
2018-07-02,Currency,0
2018-07-02,Materials,0.0461
2018-07-02,Industrials,0.1887
2018-07-02,Consumer Staples,0.039
2018-07-02,Index,0.0186
2018-07-02,Information Technology,0
2018-07-02,Consumer Discretionary,0.3596
2018-07-02,Communication Services,0.0364
2018-07-02,Real Estate,0.0386
2018-07-02,Financials,0.2351
2018-07-02,Health Care,0.0248
2018-07-03,Consumer Staples,0.0397
2018-07-03,Materials,0.0458
2018-07-03,Industrials,0.1874
2018-07-03,Communication Services,0.0356
2018-07-03,Index,0.0185
2018-07-03,Information Technology,0
2018-07-03,Real Estate,0.0389
2018-07-03,Health Care,0.024
2018-07-03,Consumer Discretionary,0.3601
2018-07-03,Currency,0
2018-07-03,Financials,0.2363
2018-07-04,Index,0.0184
2018-07-04,Health Care,0.0242
2018-07-04,Materials,0.0452
2018-07-04,Financials,0.2367
2018-07-04,Communication Services,0.0361
2018-07-04,Information Technology,0
2018-07-04,Consumer Staples,0.0392
2018-07-04,Industrials,0.1885
2018-07-04,Real Estate,0.0395
2018-07-04,Consumer Discretionary,0.3577
2018-07-04,Currency,0
2018-07-05,Index,0.0184
2018-07-05,Materials,0.0454
2018-07-05,Communication Services,0.0366
2018-07-05,Financials,0.2358
2018-07-05,Industrials,0.1858
2018-07-05,Health Care,0.0242
2018-07-05,Real Estate,0.0394
2018-07-05,Information Technology,0
2018-07-05,Consumer Discretionary,0.3609
2018-07-05,Consumer Staples,0.0389
2018-07-05,Currency,0
2018-07-06,Industrials,0.1872
2018-07-06,Consumer Staples,0.0389
2018-07-06,Financials,0.2344
2018-07-06,Index,0.0199
2018-07-06,Health Care,0.0242
2018-07-06,Information Technology,0
2018-07-06,Consumer Discretionary,0.3613
2018-07-06,Communication Services,0.0362
2018-07-06,Materials,0.0457
2018-07-06,Real Estate,0.0395
2018-07-06,Currency,0
2018-07-09,Real Estate,0.0391
2018-07-09,Financials,0.2329
2018-07-09,Currency,0
2018-07-09,Index,0.02
2018-07-09,Health Care,0.0241
2018-07-09,Consumer Staples,0.0384
2018-07-09,Consumer Discretionary,0.3646
2018-07-09,Communication Services,0.0366
2018-07-09,Industrials,0.1854
2018-07-09,Materials,0.0455
2018-07-09,Information Technology,0
2018-07-10,Industrials,0.1876
2018-07-10,Financials,0.2357
2018-07-10,Consumer Discretionary,0.3579
2018-07-10,Index,0.0209
2018-07-10,Materials,0.0449
2018-07-10,Communication Services,0.0372
2018-07-10,Health Care,0.0242
2018-07-10,Currency,0
2018-07-10,Consumer Staples,0.0394
2018-07-10,Real Estate,0.0391
2018-07-10,Information Technology,0
2018-07-11,Consumer Discretionary,0.3578
2018-07-11,Financials,0.2369
2018-07-11,Industrials,0.1861
2018-07-11,Materials,0.045
2018-07-11,Health Care,0.0247
2018-07-11,Index,0.0207
2018-07-11,Communication Services,0.0375
2018-07-11,Consumer Staples,0.0392
2018-07-11,Currency,0
2018-07-11,Real Estate,0.0392
2018-07-11,Information Technology,0
2018-07-12,Information Technology,0
2018-07-12,Currency,0
2018-07-12,Index,0.0209
2018-07-12,Real Estate,0.0394
2018-07-12,Consumer Staples,0.0394
2018-07-12,Health Care,0.0241
2018-07-12,Industrials,0.189
2018-07-12,Communication Services,0.0376
2018-07-12,Consumer Discretionary,0.3575
2018-07-12,Financials,0.2356
2018-07-12,Materials,0.044
2018-07-13,Materials,0.0445
2018-07-13,Consumer Staples,0.0405
2018-07-13,Communication Services,0.0378
2018-07-13,Consumer Discretionary,0.3551
2018-07-13,Financials,0.2363
2018-07-13,Index,0.0208
2018-07-13,Health Care,0.024
2018-07-13,Real Estate,0.0395
2018-07-13,Industrials,0.1879
2018-07-13,Currency,0
2018-07-13,Information Technology,0
2018-07-16,Industrials,0.1921
2018-07-16,Communication Services,0.0375
2018-07-16,Currency,0
2018-07-16,Real Estate,0.0391
2018-07-16,Consumer Staples,0.0407
2018-07-16,Financials,0.233
2018-07-16,Index,0.0208
2018-07-16,Consumer Discretionary,0.354
2018-07-16,Materials,0.0447
2018-07-16,Health Care,0.0242
2018-07-17,Financials,0.2343
2018-07-17,Communication Services,0.037
2018-07-17,Health Care,0.0241
2018-07-17,Consumer Staples,0.0419
2018-07-17,Real Estate,0.0392
2018-07-17,Consumer Discretionary,0.3513
2018-07-17,Currency,0
2018-07-17,Materials,0.0453
2018-07-17,Index,0.0229
2018-07-17,Industrials,0.1911
2018-07-18,Materials,0.0454
2018-07-18,Index,0.0265
2018-07-18,Industrials,0.1912
2018-07-18,Consumer Discretionary,0.3517
2018-07-18,Currency,0
2018-07-18,Consumer Staples,0.041
2018-07-18,Real Estate,0.0398
2018-07-18,Health Care,0.0214
2018-07-18,Communication Services,0.0368
2018-07-18,Financials,0.2329
2018-07-19,Financials,0.2301
2018-07-19,Communication Services,0.0358
2018-07-19,Materials,0.0461
2018-07-19,Currency,0
2018-07-19,Real Estate,0.0399
2018-07-19,Consumer Staples,0.0413
2018-07-19,Index,0.0276
2018-07-19,Health Care,0.0216
2018-07-19,Consumer Discretionary,0.3493
2018-07-19,Industrials,0.1951
2018-07-20,Health Care,0.0213
2018-07-20,Communication Services,0.0353
2018-07-20,Consumer Discretionary,0.3496
2018-07-20,Consumer Staples,0.0424
2018-07-20,Industrials,0.1928
2018-07-20,Real Estate,0.0405
2018-07-20,Materials,0.0462
2018-07-20,Financials,0.2291
2018-07-20,Currency,0
2018-07-20,Index,0.0293
2018-07-23,Health Care,0.0213
2018-07-23,Consumer Staples,0.0427
2018-07-23,Real Estate,0.0402
2018-07-23,Currency,0
2018-07-23,Index,0.0292
2018-07-23,Communication Services,0.0362
2018-07-23,Industrials,0.1896
2018-07-23,Materials,0.0491
2018-07-23,Financials,0.2284
2018-07-23,Consumer Discretionary,0.3498
2018-07-24,Index,0.0311
2018-07-24,Consumer Discretionary,0.3531
2018-07-24,Communication Services,0.0361
2018-07-24,Real Estate,0.0396
2018-07-24,Financials,0.223
2018-07-24,Industrials,0.1892
2018-07-24,Consumer Staples,0.0428
2018-07-24,Health Care,0.0211
2018-07-24,Materials,0.0484
2018-07-24,Currency,0
2018-07-25,Index,0.0375
2018-07-25,Consumer Staples,0.0433
2018-07-25,Health Care,0.0211
2018-07-25,Communication Services,0.0363
2018-07-25,Real Estate,0.0401
2018-07-25,Consumer Discretionary,0.3453
2018-07-25,Industrials,0.189
2018-07-25,Materials,0.0491
2018-07-25,Financials,0.2215
2018-07-25,Currency,0
2018-07-26,Materials,0.0495
2018-07-26,Real Estate,0.0395
2018-07-26,Industrials,0.1864
2018-07-26,Communication Services,0.0369
2018-07-26,Index,0.0393
2018-07-26,Currency,0
2018-07-26,Consumer Staples,0.0422
2018-07-26,Financials,0.2225
2018-07-26,Health Care,0.0209
2018-07-26,Consumer Discretionary,0.3474
2018-07-27,Consumer Staples,0.042
2018-07-27,Communication Services,0.0369
2018-07-27,Financials,0.2183
2018-07-27,Health Care,0.0213
2018-07-27,Index,0.0394
2018-07-27,Materials,0.0505
2018-07-27,Currency,0
2018-07-27,Real Estate,0.0396
2018-07-27,Consumer Discretionary,0.3514
2018-07-27,Industrials,0.1854
2018-07-30,Industrials,0.1893
2018-07-30,Communication Services,0.0369
2018-07-30,Materials,0.0504
2018-07-30,Consumer Discretionary,0.3486
2018-07-30,Financials,0.2169
2018-07-30,Real Estate,0.0397
2018-07-30,Health Care,0.0213
2018-07-30,Index,0.0407
2018-07-30,Currency,0
2018-07-30,Consumer Staples,0.0417
2018-07-31,Consumer Staples,0.0414
2018-07-31,Materials,0.0497
2018-07-31,Communication Services,0.0368
2018-07-31,Industrials,0.1901
2018-07-31,Health Care,0.0213
2018-07-31,Real Estate,0.0401
2018-07-31,Financials,0.2172
2018-07-31,Currency,0
2018-07-31,Consumer Discretionary,0.3476
2018-07-31,Index,0.0411
2018-08-01,Consumer Staples,0.0421
2018-08-01,Communication Services,0.0363
2018-08-01,Materials,0.0494
2018-08-01,Health Care,0.0213
2018-08-01,Index,0.0428
2018-08-01,Industrials,0.188
2018-08-01,Real Estate,0.041
2018-08-01,Currency,0
2018-08-01,Financials,0.2186
2018-08-01,Consumer Discretionary,0.3461
2018-08-02,Health Care,0.0213
2018-08-02,Consumer Discretionary,0.3436
2018-08-02,Consumer Staples,0.0431
2018-08-02,Real Estate,0.0418
2018-08-02,Communication Services,0.0353
2018-08-02,Financials,0.2182
2018-08-02,Materials,0.0494
2018-08-02,Industrials,0.19
2018-08-02,Currency,0
2018-08-02,Index,0.0427
2018-08-03,Industrials,0.1913
2018-08-03,Communication Services,0.035
2018-08-03,Health Care,0.0206
2018-08-03,Index,0.0427
2018-08-03,Consumer Staples,0.0436
2018-08-03,Materials,0.0492
2018-08-03,Consumer Discretionary,0.3428
2018-08-03,Real Estate,0.042
2018-08-03,Currency,0
2018-08-03,Financials,0.2175
2018-08-06,Materials,0.0486
2018-08-06,Index,0.0443
2018-08-06,Communication Services,0.0353
2018-08-06,Industrials,0.1925
2018-08-06,Consumer Discretionary,0.3424
2018-08-06,Currency,0
2018-08-06,Real Estate,0.0419
2018-08-06,Consumer Staples,0.0433
2018-08-06,Financials,0.2181
2018-08-06,Health Care,0.0196
2018-08-07,Health Care,0.0201
2018-08-07,Currency,0
2018-08-07,Real Estate,0.042
2018-08-07,Industrials,0.1897
2018-08-07,Consumer Discretionary,0.3484
2018-08-07,Index,0.0445
2018-08-07,Financials,0.2158
2018-08-07,Communication Services,0.0345
2018-08-07,Materials,0.048
2018-08-07,Consumer Staples,0.0433
2018-08-08,Currency,0
2018-08-08,Materials,0.0476
2018-08-08,Real Estate,0.0425
2018-08-08,Industrials,0.1872
2018-08-08,Consumer Staples,0.0441
2018-08-08,Health Care,0.0205
2018-08-08,Financials,0.2175
2018-08-08,Index,0.0445
2018-08-08,Communication Services,0.0342
2018-08-08,Consumer Discretionary,0.3472
2018-08-09,Health Care,0.0207
2018-08-09,Index,0.0442
2018-08-09,Communication Services,0.034
2018-08-09,Real Estate,0.0419
2018-08-09,Financials,0.2144
2018-08-09,Materials,0.0471
2018-08-09,Consumer Discretionary,0.3526
2018-08-09,Consumer Staples,0.0438
2018-08-09,Industrials,0.1869
2018-08-09,Currency,0
2018-08-10,Communication Services,0.0345
2018-08-10,Financials,0.2161
2018-08-10,Consumer Staples,0.0434
2018-08-10,Real Estate,0.0429
2018-08-10,Materials,0.0455
2018-08-10,Industrials,0.182
2018-08-10,Health Care,0.0212
2018-08-10,Consumer Discretionary,0.3551
2018-08-10,Currency,0
2018-08-10,Index,0.044
2018-08-13,Consumer Staples,0.0435
2018-08-13,Currency,0
2018-08-13,Index,0.0438
2018-08-13,Financials,0.2151
2018-08-13,Materials,0.045
2018-08-13,Health Care,0.021
2018-08-13,Communication Services,0.0343
2018-08-13,Consumer Discretionary,0.3516
2018-08-13,Industrials,0.1842
2018-08-13,Real Estate,0.0433
2018-08-14,Industrials,0.1804
2018-08-14,Financials,0.2139
2018-08-14,Communication Services,0.037
2018-08-14,Health Care,0.0191
2018-08-14,Index,0.0437
2018-08-14,Real Estate,0.0423
2018-08-14,Materials,0.045
2018-08-14,Currency,0
2018-08-14,Consumer Staples,0.0475
2018-08-14,Consumer Discretionary,0.3525
2018-08-15,Real Estate,0.0422
2018-08-15,Financials,0.2157
2018-08-15,Currency,0
2018-08-15,Industrials,0.1794
2018-08-15,Index,0.0428
2018-08-15,Consumer Discretionary,0.352
2018-08-15,Materials,0.0447
2018-08-15,Communication Services,0.0372
2018-08-15,Consumer Staples,0.0469
2018-08-15,Health Care,0.0207
2018-08-16,Materials,0.0439
2018-08-16,Real Estate,0.0426
2018-08-16,Health Care,0.0202
2018-08-16,Communication Services,0.036
2018-08-16,Consumer Staples,0.0473
2018-08-16,Consumer Discretionary,0.3529
2018-08-16,Index,0.0433
2018-08-16,Financials,0.2158
2018-08-16,Currency,0
2018-08-16,Industrials,0.1782
2018-08-17,Consumer Staples,0.0484
2018-08-17,Index,0.0463
2018-08-17,Health Care,0.0201
2018-08-17,Consumer Discretionary,0.345
2018-08-17,Currency,0
2018-08-17,Financials,0.2157
2018-08-17,Real Estate,0.0424
2018-08-17,Industrials,0.1779
2018-08-17,Materials,0.0436
2018-08-17,Communication Services,0.036
2018-08-20,Currency,0
2018-08-20,Index,0.0551
2018-08-20,Communication Services,0.0354
2018-08-20,Health Care,0.0199
2018-08-20,Consumer Discretionary,0.3479
2018-08-20,Materials,0.0433
2018-08-20,Consumer Staples,0.0471
2018-08-20,Real Estate,0.0428
2018-08-20,Industrials,0.1769
2018-08-20,Financials,0.2139
2018-08-21,Industrials,0.1746
2018-08-21,Real Estate,0.0429
2018-08-21,Communication Services,0.0363
2018-08-21,Materials,0.0417
2018-08-21,Index,0.06
2018-08-21,Health Care,0.02
2018-08-21,Consumer Staples,0.0459
2018-08-21,Currency,0
2018-08-21,Financials,0.2139
2018-08-21,Consumer Discretionary,0.3492
2018-08-22,Currency,0
2018-08-22,Industrials,0.1753
2018-08-22,Health Care,0.0199
2018-08-22,Index,0.0636
2018-08-22,Real Estate,0.0428
2018-08-22,Financials,0.2142
2018-08-22,Materials,0.0417
2018-08-22,Consumer Discretionary,0.3469
2018-08-22,Communication Services,0.0358
2018-08-22,Consumer Staples,0.0468
2018-08-23,Real Estate,0.0431
2018-08-23,Consumer Discretionary,0.3462
2018-08-23,Currency,0
2018-08-23,Industrials,0.1733
2018-08-23,Health Care,0.02
2018-08-23,Consumer Staples,0.047
2018-08-23,Index,0.0626
2018-08-23,Financials,0.2134
2018-08-23,Communication Services,0.0371
2018-08-23,Materials,0.0422
2018-08-24,Health Care,0.0208
2018-08-24,Real Estate,0.0434
2018-08-24,Index,0.0637
2018-08-24,Communication Services,0.0377
2018-08-24,Currency,0
2018-08-24,Consumer Staples,0.0473
2018-08-24,Financials,0.2122
2018-08-24,Materials,0.0423
2018-08-24,Industrials,0.1648
2018-08-24,Consumer Discretionary,0.3466
2018-08-27,Health Care,0.0193
2018-08-27,Currency,0
2018-08-27,Consumer Staples,0.0469
2018-08-27,Materials,0.0423
2018-08-27,Financials,0.21
2018-08-27,Industrials,0.1666
2018-08-27,Index,0.0637
2018-08-27,Real Estate,0.0436
2018-08-27,Communication Services,0.0372
2018-08-27,Consumer Discretionary,0.3466
2018-08-28,Consumer Discretionary,0.3481
2018-08-28,Health Care,0.0193
2018-08-28,Industrials,0.1673
2018-08-28,Index,0.0704
2018-08-28,Consumer Staples,0.046
2018-08-28,Currency,0
2018-08-28,Communication Services,0.0378
2018-08-28,Financials,0.2103
2018-08-28,Real Estate,0.0443
2018-08-28,Materials,0.0426
2018-08-29,Currency,0
2018-08-29,Materials,0.0424
2018-08-29,Consumer Discretionary,0.3465
2018-08-29,Communication Services,0.038
2018-08-29,Index,0.0709
2018-08-29,Health Care,0.0191
2018-08-29,Consumer Staples,0.0472
2018-08-29,Financials,0.2089
2018-08-29,Real Estate,0.0445
2018-08-29,Industrials,0.1701
2018-08-30,Real Estate,0.0446
2018-08-30,Consumer Discretionary,0.3454
2018-08-30,Industrials,0.1682
2018-08-30,Index,0.0698
2018-08-30,Financials,0.2115
2018-08-30,Communication Services,0.0387
2018-08-30,Currency,0
2018-08-30,Health Care,0.019
2018-08-30,Consumer Staples,0.0468
2018-08-30,Materials,0.0432
2018-08-31,Consumer Discretionary,0.3442
2018-08-31,Communication Services,0.0374
2018-08-31,Real Estate,0.0445
2018-08-31,Index,0.07
2018-08-31,Currency,0
2018-08-31,Industrials,0.1742
2018-08-31,Financials,0.209
2018-08-31,Materials,0.0431
2018-08-31,Health Care,0.0189
2018-08-31,Consumer Staples,0.0474
2018-09-03,Materials,0.0425
2018-09-03,Index,0.0707
2018-09-03,Consumer Staples,0.046
2018-09-03,Health Care,0.0182
2018-09-03,Financials,0.2121
2018-09-03,Currency,0
2018-09-03,Real Estate,0.0448
2018-09-03,Consumer Discretionary,0.3454
2018-09-03,Communication Services,0.0377
2018-09-03,Industrials,0.1715
2018-09-04,Consumer Discretionary,0.3446
2018-09-04,Industrials,0.1702
2018-09-04,Index,0.07
2018-09-04,Financials,0.2109
2018-09-04,Communication Services,0.0399
2018-09-04,Health Care,0.018
2018-09-04,Consumer Staples,0.0461
2018-09-04,Real Estate,0.0449
2018-09-04,Materials,0.0421
2018-09-04,Currency,0
2018-09-05,Consumer Staples,0.0457
2018-09-05,Consumer Discretionary,0.3458
2018-09-05,Health Care,0.017
2018-09-05,Industrials,0.1732
2018-09-05,Currency,0
2018-09-05,Materials,0.0418
2018-09-05,Financials,0.2095
2018-09-05,Real Estate,0.0452
2018-09-05,Communication Services,0.0391
2018-09-05,Index,0.07
2018-09-06,Index,0.0702
2018-09-06,Consumer Discretionary,0.3425
2018-09-06,Financials,0.2056
2018-09-06,Consumer Staples,0.0478
2018-09-06,Communication Services,0.0396
2018-09-06,Currency,0
2018-09-06,Materials,0.0413
2018-09-06,Industrials,0.1775
2018-09-06,Health Care,0.0178
2018-09-06,Real Estate,0.0456
2018-09-07,Health Care,0.0178
2018-09-07,Index,0.0689
2018-09-07,Real Estate,0.0449
2018-09-07,Currency,0
2018-09-07,Consumer Staples,0.0472
2018-09-07,Consumer Discretionary,0.3466
2018-09-07,Industrials,0.1752
2018-09-07,Financials,0.207
2018-09-07,Communication Services,0.0406
2018-09-07,Materials,0.0399
2018-09-10,Real Estate,0.0456
2018-09-10,Health Care,0.0179
2018-09-10,Materials,0.04
2018-09-10,Financials,0.2055
2018-09-10,Currency,0
2018-09-10,Consumer Discretionary,0.3459
2018-09-10,Industrials,0.1741
2018-09-10,Communication Services,0.0418
2018-09-10,Consumer Staples,0.0479
2018-09-10,Index,0.0692
2018-09-11,Industrials,0.1737
2018-09-11,Index,0.0702
2018-09-11,Materials,0.0394
2018-09-11,Currency,0
2018-09-11,Financials,0.2038
2018-09-11,Real Estate,0.0456
2018-09-11,Consumer Discretionary,0.3475
2018-09-11,Communication Services,0.0426
2018-09-11,Health Care,0.0182
2018-09-11,Consumer Staples,0.0475
2018-09-12,Consumer Discretionary,0.351
2018-09-12,Health Care,0.0183
2018-09-12,Communication Services,0.0422
2018-09-12,Industrials,0.172
2018-09-12,Real Estate,0.046
2018-09-12,Consumer Staples,0.0472
2018-09-12,Financials,0.2019
2018-09-12,Currency,0
2018-09-12,Materials,0.039
2018-09-12,Index,0.0703
2018-09-13,Real Estate,0.0466
2018-09-13,Currency,0
2018-09-13,Financials,0.2015
2018-09-13,Index,0.0708
2018-09-13,Materials,0.0384
2018-09-13,Health Care,0.0184
2018-09-13,Industrials,0.172
2018-09-13,Consumer Staples,0.0461
2018-09-13,Consumer Discretionary,0.3514
2018-09-13,Communication Services,0.0433
2018-09-14,Communication Services,0.0428
2018-09-14,Health Care,0.0183
2018-09-14,Materials,0.0386
2018-09-14,Currency,0
2018-09-14,Financials,0.2002
2018-09-14,Real Estate,0.0459
2018-09-14,Consumer Staples,0.0472
2018-09-14,Index,0.0699
2018-09-14,Industrials,0.1705
2018-09-14,Consumer Discretionary,0.3548
2018-09-17,Materials,0.039
2018-09-17,Index,0.0699
2018-09-17,Communication Services,0.0426
2018-09-17,Industrials,0.1751
2018-09-17,Real Estate,0.0461
2018-09-17,Consumer Discretionary,0.3501
2018-09-17,Financials,0.1979
2018-09-17,Consumer Staples,0.0497
2018-09-17,Currency,0
2018-09-17,Health Care,0.0181
2018-09-18,Real Estate,0.0483
2018-09-18,Consumer Staples,0.0491
2018-09-18,Currency,0
2018-09-18,Index,0.0703
2018-09-18,Industrials,0.1736
2018-09-18,Communication Services,0.0427
2018-09-18,Health Care,0.018
2018-09-18,Materials,0.0418
2018-09-18,Consumer Discretionary,0.3478
2018-09-18,Financials,0.1957
2018-09-19,Currency,0
2018-09-19,Industrials,0.1719
2018-09-19,Health Care,0.0188
2018-09-19,Materials,0.0419
2018-09-19,Real Estate,0.0473
2018-09-19,Index,0.0711
2018-09-19,Consumer Staples,0.0497
2018-09-19,Communication Services,0.0436
2018-09-19,Financials,0.1931
2018-09-19,Consumer Discretionary,0.3515
2018-09-20,Financials,0.1925
2018-09-20,Index,0.0717
2018-09-20,Currency,0
2018-09-20,Industrials,0.1727
2018-09-20,Health Care,0.0191
2018-09-20,Communication Services,0.0438
2018-09-20,Consumer Discretionary,0.3508
2018-09-20,Consumer Staples,0.0501
2018-09-20,Real Estate,0.0475
2018-09-20,Materials,0.0411
2018-09-21,Industrials,0.1764
2018-09-21,Currency,0
2018-09-21,Consumer Staples,0.0506
2018-09-21,Communication Services,0.0442
2018-09-21,Health Care,0.019
2018-09-21,Index,0.0716
2018-09-21,Materials,0.042
2018-09-21,Financials,0.1871
2018-09-21,Real Estate,0.0464
2018-09-21,Consumer Discretionary,0.3477
2018-09-24,Consumer Discretionary,0.346
2018-09-24,Index,0.0726
2018-09-24,Industrials,0.1776
2018-09-24,Materials,0.0429
2018-09-24,Financials,0.1846
2018-09-24,Consumer Staples,0.0503
2018-09-24,Communication Services,0.0451
2018-09-24,Currency,0
2018-09-24,Health Care,0.0194
2018-09-24,Real Estate,0.0472
2018-09-25,Index,0.0724
2018-09-25,Communication Services,0.0449
2018-09-25,Health Care,0.0193
2018-09-25,Consumer Discretionary,0.3455
2018-09-25,Currency,0
2018-09-25,Real Estate,0.0469
2018-09-25,Industrials,0.1771
2018-09-25,Materials,0.0432
2018-09-25,Consumer Staples,0.0506
2018-09-25,Financials,0.1851
2018-09-26,Communication Services,0.0451
2018-09-26,Materials,0.0434
2018-09-26,Index,0.0756
2018-09-26,Health Care,0.019
2018-09-26,Industrials,0.1763
2018-09-26,Financials,0.1815
2018-09-26,Currency,0
2018-09-26,Real Estate,0.0474
2018-09-26,Consumer Discretionary,0.3483
2018-09-26,Consumer Staples,0.0515
2018-09-27,Real Estate,0.0477
2018-09-27,Communication Services,0.0441
2018-09-27,Financials,0.1793
2018-09-27,Health Care,0.0188
2018-09-27,Index,0.0758
2018-09-27,Industrials,0.1796
2018-09-27,Currency,0
2018-09-27,Consumer Discretionary,0.3483
2018-09-27,Consumer Staples,0.0528
2018-09-27,Materials,0.042
2018-09-28,Consumer Discretionary,0.3381
2018-09-28,Consumer Staples,0.0504
2018-09-28,Financials,0.1758
2018-09-28,Real Estate,0.0467
2018-09-28,Industrials,0.1735
2018-09-28,Materials,0.0412
2018-09-28,Currency,0
2018-09-28,Communication Services,0.0441
2018-09-28,Health Care,0.0181
2018-09-28,Index,0.0743
2018-10-01,Consumer Staples,0.0516
2018-10-01,Health Care,0.0178
2018-10-01,Index,0.0776
2018-10-01,Financials,0.1795
2018-10-01,Materials,0.0415
2018-10-01,Real Estate,0.0475
2018-10-01,Consumer Discretionary,0.3454
2018-10-01,Communication Services,0.0463
2018-10-01,Industrials,0.1717
2018-10-01,Currency,0
2018-10-02,Currency,0
2018-10-02,Financials,0.1783
2018-10-02,Health Care,0.0175
2018-10-02,Industrials,0.1742
2018-10-02,Real Estate,0.0475
2018-10-02,Index,0.077
2018-10-02,Consumer Discretionary,0.3458
2018-10-02,Consumer Staples,0.0546
2018-10-02,Communication Services,0.043
2018-10-02,Materials,0.0425
2018-10-03,Communication Services,0.0433
2018-10-03,Index,0.0813
2018-10-03,Consumer Discretionary,0.3408
2018-10-03,Industrials,0.1729
2018-10-03,Financials,0.18
2018-10-03,Health Care,0.0175
2018-10-03,Real Estate,0.0472
2018-10-03,Consumer Staples,0.0583
2018-10-03,Materials,0.0419
2018-10-03,Currency,0
2018-10-04,Health Care,0.0147
2018-10-04,Currency,0
2018-10-04,Consumer Discretionary,0.3393
2018-10-04,Financials,0.1815
2018-10-04,Industrials,0.169
2018-10-04,Communication Services,0.0447
2018-10-04,Materials,0.042
2018-10-04,Consumer Staples,0.0597
2018-10-04,Real Estate,0.0478
2018-10-04,Index,0.0809
2018-10-05,Health Care,0.0145
2018-10-05,Real Estate,0.0484
2018-10-05,Financials,0.1789
2018-10-05,Materials,0.0424
2018-10-05,Consumer Discretionary,0.337
2018-10-05,Currency,0
2018-10-05,Industrials,0.17
2018-10-05,Consumer Staples,0.0622
2018-10-05,Communication Services,0.0437
2018-10-05,Index,0.082
2018-10-08,Materials,0.0423
2018-10-08,Index,0.0817
2018-10-08,Communication Services,0.0438
2018-10-08,Real Estate,0.0473
2018-10-08,Consumer Discretionary,0.3358
2018-10-08,Health Care,0.0143
2018-10-08,Industrials,0.1708
2018-10-08,Financials,0.1776
2018-10-08,Consumer Staples,0.0652
2018-10-08,Currency,0
2018-10-09,Industrials,0.1723
2018-10-09,Materials,0.0418
2018-10-09,Financials,0.1768
2018-10-09,Communication Services,0.0438
2018-10-09,Consumer Staples,0.0684
2018-10-09,Real Estate,0.0467
2018-10-09,Index,0.0815
2018-10-09,Currency,0
2018-10-09,Health Care,0.0135
2018-10-09,Consumer Discretionary,0.3366
2018-10-10,Currency,0
2018-10-10,Real Estate,0.0471
2018-10-10,Consumer Staples,0.0663
2018-10-10,Materials,0.0397
2018-10-10,Industrials,0.1686
2018-10-10,Consumer Discretionary,0.3461
2018-10-10,Index,0.0787
2018-10-10,Health Care,0.0133
2018-10-10,Financials,0.1822
2018-10-10,Communication Services,0.0435
2018-10-11,Real Estate,0.0483
2018-10-11,Materials,0.0391
2018-10-11,Communication Services,0.0427
2018-10-11,Index,0.0801
2018-10-11,Health Care,0.0114
2018-10-11,Currency,0
2018-10-11,Consumer Discretionary,0.3446
2018-10-11,Consumer Staples,0.0671
2018-10-11,Industrials,0.1711
2018-10-11,Financials,0.1816
2018-10-12,Industrials,0.1673
2018-10-12,Financials,0.1845
2018-10-12,Communication Services,0.0436
2018-10-12,Consumer Discretionary,0.3487
2018-10-12,Index,0.0805
2018-10-12,Health Care,0.0112
2018-10-12,Materials,0.0382
2018-10-12,Consumer Staples,0.0661
2018-10-12,Real Estate,0.0465
2018-10-12,Currency,0
2018-10-15,Consumer Staples,0.0676
2018-10-15,Financials,0.1855
2018-10-15,Consumer Discretionary,0.3472
2018-10-15,Currency,0
2018-10-15,Materials,0.038
2018-10-15,Index,0.0802
2018-10-15,Real Estate,0.047
2018-10-15,Communication Services,0.0431
