trade_dt,Country,VaR90D%
12/20/2018,Thailand,-0.000394747
12/20/2018,United States,-0.001716492
12/20/2018,Mexico,-0.000538321
12/20/2018,China,-0.003083085
12/20/2018,Philippines,-0.001307666
12/20/2018,India,-0.011582398
12/20/2018,Brazil,-0.004564364
12/20/2018,Taiwan,-0.0003984
12/20/2018,Indonesia,-0.000120428
12/20/2018,South Korea,-0.001510501
12/21/2018,Thailand,-0.000437346
12/21/2018,United States,-0.001765748
12/21/2018,South Korea,-0.001521134
12/21/2018,China,-0.003022836
12/21/2018,India,-0.011670632
12/21/2018,Brazil,-0.004529491
12/21/2018,Indonesia,-0.000122297
12/21/2018,Mexico,-0.000568757
12/21/2018,Taiwan,-0.000383327
12/21/2018,Philippines,-0.001329389
12/24/2018,China,-0.002890848
12/24/2018,Taiwan,-0.000366509
12/24/2018,Indonesia,-0.000126479
12/24/2018,South Korea,-0.001443351
12/24/2018,Brazil,-0.004453346
12/24/2018,India,-0.010552318
12/24/2018,Thailand,-0.000414823
12/24/2018,United States,-0.001749185
12/24/2018,Mexico,-0.000612334
12/24/2018,Philippines,-0.001350945
12/25/2018,India,-0.010603168
12/25/2018,Brazil,-0.004465151
12/25/2018,South Korea,-0.001444403
12/25/2018,Indonesia,-0.000127378
12/25/2018,Philippines,-0.001353511
12/25/2018,Taiwan,-0.000368658
12/25/2018,China,-0.0028616
12/25/2018,United States,-0.001754604
12/25/2018,Mexico,-0.00061237
12/25/2018,Thailand,-0.000413346
12/26/2018,South Korea,-0.001451131
12/26/2018,China,-0.002858393
12/26/2018,Mexico,-0.000629045
12/26/2018,Philippines,-0.001357542
12/26/2018,Taiwan,-0.00036526
12/26/2018,Brazil,-0.004457848
12/26/2018,India,-0.010658352
12/26/2018,United States,-0.001772558
12/26/2018,Thailand,-0.000419275
12/26/2018,Indonesia,-0.000127626
12/27/2018,United States,-0.001759921
12/27/2018,Taiwan,-0.000366939
12/27/2018,Brazil,-0.004377229
12/27/2018,India,-0.010626215
12/27/2018,Philippines,-0.001347096
12/27/2018,Indonesia,-0.000136822
12/27/2018,South Korea,-0.001527752
12/27/2018,China,-0.002858388
12/27/2018,Mexico,-0.000637021
12/27/2018,Thailand,-0.000407589
12/28/2018,Brazil,-0.004622014
12/28/2018,Thailand,-0.000447264
12/28/2018,United States,-0.00171913
12/28/2018,India,-0.010750273
12/28/2018,China,-0.002999646
12/28/2018,Indonesia,-0.000130466
12/28/2018,South Korea,-0.001255364
12/28/2018,Mexico,-0.000658114
12/28/2018,Taiwan,-0.000299204
12/28/2018,Philippines,-0.001277591
12/31/2018,United States,-0.00083244
12/31/2018,Thailand,-0.000467537
12/31/2018,China,-0.003235843
12/31/2018,South Korea,-0.001273555
12/31/2018,Philippines,-0.001402638
12/31/2018,Mexico,-0.000632219
12/31/2018,Brazil,-0.004707692
12/31/2018,India,-0.011654931
12/31/2018,Taiwan,-0.000317681
12/31/2018,Indonesia,-0.0001383
1/1/2019,Indonesia,-3.92739E-05
1/1/2019,South Korea,-0.001244158
1/1/2019,Thailand,-0.000499766
1/1/2019,United States,-0.001183473
1/1/2019,China,-0.002315669
1/1/2019,India,-0.008914615
1/1/2019,Brazil,-0.005690626
1/1/2019,Taiwan,-0.000149337
1/1/2019,Mexico,-0.000677199
1/1/2019,Philippines,-0.000690837
1/2/2019,China,-0.002434763
1/2/2019,South Korea,-0.001271869
1/2/2019,Indonesia,-3.07808E-05
1/2/2019,Philippines,-0.000655533
1/2/2019,Brazil,-0.007198226
1/2/2019,Taiwan,-0.000154583
1/2/2019,India,-0.008347196
1/2/2019,Mexico,-0.000586664
1/2/2019,Thailand,-0.000466839
1/2/2019,United States,-0.000587475
1/3/2019,Mexico,-0.000636617
1/3/2019,Taiwan,-0.000151255
1/3/2019,Philippines,-0.000760489
1/3/2019,India,-0.007917244
1/3/2019,China,-0.002468165
1/3/2019,United States,-0.000582292
1/3/2019,South Korea,-0.00122816
1/3/2019,Thailand,-0.000485517
1/3/2019,Indonesia,-3.36894E-05
1/3/2019,Brazil,-0.00705951
1/4/2019,United States,-0.000675661
1/4/2019,India,-0.007780067
1/4/2019,Thailand,-0.000507964
1/4/2019,Indonesia,-3.3012E-05
1/4/2019,South Korea,-0.001265388
1/4/2019,Brazil,-0.006996446
1/4/2019,Taiwan,-0.000145611
1/4/2019,Philippines,-0.000765825
1/4/2019,Mexico,-0.000642644
1/4/2019,China,-0.002525378
1/7/2019,Taiwan,-0.000151047
1/7/2019,Philippines,-0.000767763
1/7/2019,India,-0.007614645
1/7/2019,Brazil,-0.006932139
1/7/2019,United States,-0.000704536
1/7/2019,Mexico,-0.000654246
1/7/2019,China,-0.002579873
1/7/2019,Thailand,-0.000516795
1/7/2019,South Korea,-0.001315784
1/7/2019,Indonesia,-3.51624E-05
1/8/2019,United States,-0.000705315
1/8/2019,Thailand,-0.000514257
1/8/2019,India,-0.007632043
1/8/2019,Brazil,-0.006981549
1/8/2019,Indonesia,-3.54887E-05
1/8/2019,South Korea,-0.001287162
1/8/2019,China,-0.002586401
1/8/2019,Taiwan,-0.000152145
1/8/2019,Philippines,-0.000750763
1/8/2019,Mexico,-0.00063089
1/9/2019,Indonesia,-3.65973E-05
1/9/2019,South Korea,-0.00128342
1/9/2019,Brazil,-0.006988449
1/9/2019,China,-0.002758244
1/9/2019,Mexico,-0.000627193
1/9/2019,Thailand,-0.000501513
1/9/2019,United States,-0.000716105
1/9/2019,Taiwan,-0.000156082
1/9/2019,India,-0.007423038
1/9/2019,Philippines,-0.000859652
1/10/2019,India,-0.007340236
1/10/2019,Taiwan,-0.000148957
1/10/2019,Brazil,-0.006985447
1/10/2019,Indonesia,-4.08435E-05
1/10/2019,South Korea,-0.001265349
1/10/2019,Philippines,-0.000922546
1/10/2019,Mexico,-0.000626117
1/10/2019,China,-0.00274669
1/10/2019,Thailand,-0.000499668
1/10/2019,United States,-0.000716986
1/11/2019,Taiwan,-0.00014517
1/11/2019,Mexico,-0.000620888
1/11/2019,Philippines,-0.000917675
1/11/2019,South Korea,-0.001348147
1/11/2019,China,-0.002823527
1/11/2019,Thailand,-0.000502576
1/11/2019,India,-0.007223514
1/11/2019,United States,-0.000708555
1/11/2019,Brazil,-0.006952511
1/11/2019,Indonesia,-4.26694E-05
1/14/2019,Mexico,-0.00063245
1/14/2019,Philippines,-0.0009335
1/14/2019,China,-0.002726177
1/14/2019,Indonesia,-4.09613E-05
1/14/2019,South Korea,-0.001305627
1/14/2019,Taiwan,-0.000145072
1/14/2019,Brazil,-0.007225044
1/14/2019,Thailand,-0.0004981
1/14/2019,United States,-0.000703697
1/14/2019,India,-0.007186078
1/15/2019,Taiwan,-0.000145249
1/15/2019,South Korea,-0.001279691
1/15/2019,Indonesia,-3.94323E-05
1/15/2019,United States,-0.000707592
1/15/2019,Brazil,-0.00708666
1/15/2019,Thailand,-0.000507962
1/15/2019,India,-0.0072289
1/15/2019,China,-0.002763943
1/15/2019,Mexico,-0.000643168
1/15/2019,Philippines,-0.000917214
1/16/2019,Philippines,-0.000919613
1/16/2019,Indonesia,-3.76882E-05
1/16/2019,Brazil,-0.007159617
1/16/2019,India,-0.007156218
1/16/2019,China,-0.002798589
1/16/2019,South Korea,-0.00124191
1/16/2019,United States,-0.000718632
1/16/2019,Thailand,-0.000505576
1/16/2019,Mexico,-0.000644422
1/16/2019,Taiwan,-0.000142372
1/17/2019,China,-0.002808919
1/17/2019,Indonesia,-3.757E-05
1/17/2019,South Korea,-0.001295218
1/17/2019,Mexico,-0.000597981
1/17/2019,Thailand,-0.000507972
1/17/2019,United States,-0.000721494
1/17/2019,India,-0.00707887
1/17/2019,Taiwan,-0.000140577
1/17/2019,Philippines,-0.000888664
1/17/2019,Brazil,-0.007290775
1/18/2019,China,-0.00290127
1/18/2019,Indonesia,-3.669E-05
1/18/2019,South Korea,-0.001382968
1/18/2019,Mexico,-0.000561678
1/18/2019,Philippines,-0.000919924
1/18/2019,Taiwan,-0.000144273
1/18/2019,Thailand,-0.0005117
1/18/2019,United States,-0.000728903
1/18/2019,Brazil,-0.00710735
1/18/2019,India,-0.007013745
1/21/2019,Mexico,-0.000561404
1/21/2019,Philippines,-0.000895396
1/21/2019,China,-0.002905915
1/21/2019,Indonesia,-3.68801E-05
1/21/2019,South Korea,-0.001381228
1/21/2019,Taiwan,-0.000144563
1/21/2019,India,-0.007062109
1/21/2019,Brazil,-0.007152453
1/21/2019,United States,-0.000733061
1/21/2019,Thailand,-0.000506153
1/22/2019,Philippines,-0.000905472
1/22/2019,Mexico,-0.000554563
1/22/2019,Taiwan,-0.00014584
1/22/2019,Indonesia,-3.71372E-05
1/22/2019,South Korea,-0.001381543
1/22/2019,China,-0.002906617
1/22/2019,Thailand,-0.000510806
1/22/2019,United States,-0.000727931
1/22/2019,India,-0.007074443
1/22/2019,Brazil,-0.00709697
1/23/2019,India,-0.006954406
1/23/2019,Brazil,-0.007312772
1/23/2019,South Korea,-0.001330266
1/23/2019,Indonesia,-3.61409E-05
1/23/2019,China,-0.002923577
1/23/2019,Thailand,-0.000512326
1/23/2019,United States,-0.000734761
1/23/2019,Mexico,-0.000549836
1/23/2019,Philippines,-0.000895959
1/23/2019,Taiwan,-0.00014279
1/24/2019,Philippines,-0.000900362
1/24/2019,Taiwan,-0.000140399
1/24/2019,India,-0.006856024
1/24/2019,Brazil,-0.007455132
1/24/2019,Indonesia,-3.51945E-05
1/24/2019,South Korea,-0.001247532
1/24/2019,China,-0.002967412
1/24/2019,Mexico,-0.00056041
1/24/2019,United States,-0.00073847
1/24/2019,Thailand,-0.000512818
1/25/2019,Philippines,-0.000928454
1/25/2019,China,-0.003052356
1/25/2019,Mexico,-0.000560102
1/25/2019,Thailand,-0.000529757
1/25/2019,United States,-0.000752149
1/25/2019,India,-0.006720992
1/25/2019,Brazil,-0.007370382
1/25/2019,South Korea,-0.001255173
1/25/2019,Taiwan,-0.000141741
1/25/2019,Indonesia,-3.52279E-05
1/28/2019,Mexico,-0.000599131
1/28/2019,Thailand,-0.000533965
1/28/2019,Indonesia,-3.59018E-05
1/28/2019,South Korea,-0.00121759
1/28/2019,China,-0.003037453
1/28/2019,United States,-0.00074701
1/28/2019,Philippines,-0.000953722
1/28/2019,India,-0.006589504
1/28/2019,Brazil,-0.007220624
1/28/2019,Taiwan,-0.000150637
1/29/2019,Indonesia,-3.19584E-05
1/29/2019,South Korea,-0.00122133
1/29/2019,China,-0.003061736
1/29/2019,Mexico,-0.000609125
1/29/2019,Taiwan,-0.000150321
1/29/2019,Philippines,-0.000944628
1/29/2019,India,-0.006511019
1/29/2019,Thailand,-0.000523481
1/29/2019,Brazil,-0.007247821
1/29/2019,United States,-0.000812964
1/30/2019,Taiwan,-0.00014932
1/30/2019,India,-0.006521962
1/30/2019,Philippines,-0.00089648
1/30/2019,China,-0.00295767
1/30/2019,Indonesia,-2.60938E-05
1/30/2019,South Korea,-0.001204529
1/30/2019,Brazil,-0.007428845
1/30/2019,Mexico,-0.000570352
1/30/2019,Thailand,-0.000519262
1/30/2019,United States,-0.000854437
1/31/2019,Mexico,-0.000568415
1/31/2019,China,-0.002983167
1/31/2019,South Korea,-0.001172908
1/31/2019,Indonesia,-2.59299E-05
1/31/2019,Brazil,-0.007388537
1/31/2019,Thailand,-0.00049557
1/31/2019,United States,-0.000843009
1/31/2019,India,-0.006551652
1/31/2019,Taiwan,-0.000140056
1/31/2019,Philippines,-0.000879969
2/1/2019,China,-0.0030039
2/1/2019,South Korea,-0.001174671
2/1/2019,Philippines,-0.000955344
2/1/2019,Indonesia,-2.17959E-05
2/1/2019,Brazil,-0.007105416
2/1/2019,India,-0.006954522
2/1/2019,Taiwan,-0.000149163
2/1/2019,United States,-0.000819937
2/1/2019,Thailand,-0.000488753
2/1/2019,Mexico,-0.000538591
2/4/2019,India,-0.006736028
2/4/2019,Taiwan,-0.000150804
2/4/2019,China,-0.003094108
2/4/2019,Indonesia,-2.34427E-05
2/4/2019,South Korea,-0.001168066
2/4/2019,Thailand,-0.000472177
2/4/2019,United States,-0.000804497
2/4/2019,Brazil,-0.007026849
2/4/2019,Mexico,-0.000558495
2/4/2019,Philippines,-0.000942102
2/5/2019,China,-0.003082858
2/5/2019,Mexico,-0.000540341
2/5/2019,Philippines,-0.000969376
2/5/2019,United States,-0.000814383
2/5/2019,Thailand,-0.00048168
2/5/2019,Indonesia,-2.37261E-05
2/5/2019,South Korea,-0.001168963
2/5/2019,India,-0.006710829
2/5/2019,Brazil,-0.00697297
2/5/2019,Taiwan,-0.000149603
2/6/2019,South Korea,-0.001144316
2/6/2019,Thailand,-0.000486494
2/6/2019,China,-0.003107188
2/6/2019,United States,-0.000782718
2/6/2019,Mexico,-0.000524987
2/6/2019,Taiwan,-0.000151005
2/6/2019,India,-0.006845987
2/6/2019,Brazil,-0.006595115
2/6/2019,Indonesia,-2.42777E-05
2/6/2019,Philippines,-0.000970332
2/7/2019,India,-0.006953016
2/7/2019,Philippines,-0.000975008
2/7/2019,Brazil,-0.006563998
2/7/2019,Taiwan,-0.000142908
2/7/2019,Thailand,-0.000479998
2/7/2019,United States,-0.00078353
2/7/2019,China,-0.003071509
2/7/2019,Indonesia,-2.21639E-05
2/7/2019,South Korea,-0.001098872
2/7/2019,Mexico,-0.000506391
2/8/2019,Mexico,-0.000483888
2/8/2019,Thailand,-0.000479573
2/8/2019,United States,-0.000791992
2/8/2019,China,-0.003072637
2/8/2019,Indonesia,-1.71035E-05
2/8/2019,South Korea,-0.001107219
2/8/2019,Taiwan,-0.000143456
2/8/2019,Philippines,-0.001010046
2/8/2019,India,-0.006797264
2/8/2019,Brazil,-0.006591428
2/11/2019,United States,-0.000901598
2/11/2019,Thailand,-0.000482683
2/11/2019,Philippines,-0.001013706
2/11/2019,Mexico,-0.000492103
2/11/2019,China,-0.00310784
2/11/2019,Indonesia,NULL
2/11/2019,South Korea,-0.00104839
2/11/2019,India,-0.006816384
2/11/2019,Taiwan,-0.000145349
2/11/2019,Brazil,-0.006526458
2/12/2019,Brazil,-0.006698464
2/12/2019,Thailand,-0.0004753
2/12/2019,United States,-0.000921354
2/12/2019,India,-0.006795276
2/12/2019,South Korea,-0.000962768
2/12/2019,China,-0.00307816
2/12/2019,Taiwan,-0.000136997
2/12/2019,Philippines,-0.000989006
2/12/2019,Mexico,-0.00047682
2/13/2019,Taiwan,-0.000144311
2/13/2019,Mexico,-0.000378228
2/13/2019,Philippines,-0.0010183
2/13/2019,Thailand,-0.000473831
2/13/2019,United States,-0.001030722
2/13/2019,Brazil,-0.006320767
2/13/2019,India,-0.006880274
2/13/2019,South Korea,-0.000985608
2/13/2019,China,-0.003203775
2/14/2019,Mexico,-0.000380636
2/14/2019,Thailand,-0.000457601
2/14/2019,United States,-0.00113868
2/14/2019,South Korea,-0.001028964
2/14/2019,China,-0.003267279
2/14/2019,Brazil,-0.006366765
2/14/2019,Philippines,-0.001024516
2/14/2019,India,-0.006653673
2/14/2019,Taiwan,-0.000140269
2/15/2019,Taiwan,-0.000141414
2/15/2019,Brazil,-0.006417604
2/15/2019,South Korea,-0.00104738
2/15/2019,United States,-0.001146056
2/15/2019,India,-0.006481045
2/15/2019,Thailand,-0.00046733
2/15/2019,China,-0.003280849
2/15/2019,Philippines,-0.001090263
2/15/2019,Mexico,-0.000397509
2/18/2019,United States,-0.00114175
2/18/2019,Brazil,-0.006325586
2/18/2019,Philippines,-0.001094524
2/18/2019,India,-0.006359016
2/18/2019,Taiwan,-0.000147163
2/18/2019,China,-0.003431145
2/18/2019,South Korea,-0.001065655
2/18/2019,Thailand,-0.000470074
2/18/2019,Mexico,-0.000397297
2/19/2019,Thailand,-0.000470854
2/19/2019,United States,-0.001151436
2/19/2019,Brazil,-0.00634627
2/19/2019,India,-0.006337071
2/19/2019,China,-0.003404902
2/19/2019,South Korea,-0.001062679
2/19/2019,Mexico,-0.000338534
2/19/2019,Philippines,-0.001074941
2/19/2019,Taiwan,-0.0001472
2/20/2019,Mexico,-0.000339361
2/20/2019,Brazil,-0.006211666
2/20/2019,China,-0.003634763
2/20/2019,South Korea,-0.001063285
2/20/2019,Thailand,-0.000463358
2/20/2019,United States,-0.001161788
2/20/2019,India,-0.006239848
2/20/2019,Taiwan,-0.000152339
2/20/2019,Philippines,-0.001097785
2/21/2019,Philippines,-0.001088894
2/21/2019,Taiwan,-0.00015283
2/21/2019,Mexico,-0.0003292
2/21/2019,Thailand,-0.000477745
2/21/2019,United States,-0.001147694
2/21/2019,China,-0.003744166
2/21/2019,South Korea,-0.001053313
2/21/2019,India,-0.006232473
2/21/2019,Brazil,-0.006101075
2/22/2019,Thailand,-0.000472618
2/22/2019,United States,-0.001164537
2/22/2019,Mexico,-0.000308488
2/22/2019,China,-0.003761015
2/22/2019,South Korea,-0.00099204
2/22/2019,Philippines,-0.001074535
2/22/2019,India,-0.006338946
2/22/2019,Brazil,-0.006114121
2/22/2019,Taiwan,-0.000154801
2/25/2019,Thailand,-0.000473776
2/25/2019,United States,-0.001169981
2/25/2019,Mexico,-0.000299174
2/25/2019,Taiwan,-0.000161283
2/25/2019,India,-0.006279877
2/25/2019,Philippines,-0.001111237
2/25/2019,South Korea,-0.001021506
2/25/2019,China,-0.003891417
2/25/2019,Brazil,-0.005841303
2/26/2019,United States,-0.001192206
2/26/2019,Thailand,-0.000452945
2/26/2019,India,-0.006272201
2/26/2019,Brazil,-0.005786571
2/26/2019,South Korea,-0.001054664
2/26/2019,Taiwan,-0.000161944
2/26/2019,Mexico,-0.000300743
2/26/2019,China,-0.00386661
2/26/2019,Philippines,-0.001092108
2/27/2019,India,-0.006264829
2/27/2019,Brazil,-0.005764486
2/27/2019,Philippines,-0.00109232
2/27/2019,Thailand,-0.000455013
2/27/2019,United States,-0.001140682
2/27/2019,South Korea,-0.00112009
2/27/2019,China,-0.003943203
2/27/2019,Mexico,-0.000281255
2/27/2019,Taiwan,-0.000178986
2/28/2019,Mexico,-0.000285325
2/28/2019,China,-0.003987906
2/28/2019,South Korea,-0.001219077
2/28/2019,Taiwan,-0.000187286
2/28/2019,Philippines,-0.001045837
2/28/2019,Brazil,-0.005742903
2/28/2019,India,-0.006355313
2/28/2019,Thailand,-0.000445281
2/28/2019,United States,-0.000980193
3/1/2019,India,-0.006856239
3/1/2019,Taiwan,-0.000185021
3/1/2019,Brazil,-0.005518893
3/1/2019,Philippines,-0.000972563
3/1/2019,Mexico,-0.000273012
3/1/2019,Thailand,-0.0004343
3/1/2019,United States,-0.000954813
3/1/2019,South Korea,-0.001154833
3/1/2019,China,-0.003948155
3/4/2019,Philippines,-0.00097802
3/4/2019,United Kingdom,-1.47919E-07
3/4/2019,Taiwan,-0.000230154
3/4/2019,China,-0.004134255
3/4/2019,Mexico,-0.000252085
3/4/2019,India,-0.007021745
3/4/2019,Brazil,-0.005495547
3/4/2019,Thailand,-0.000431037
3/4/2019,United States,-0.000701482
3/4/2019,South Korea,-0.001117191
3/5/2019,Thailand,-0.00041763
3/5/2019,United States,-0.00068485
3/5/2019,United Kingdom,-1.52662E-07
3/5/2019,Mexico,-0.000237951
3/5/2019,Taiwan,-0.00026334
3/5/2019,Brazil,-0.005271231
3/5/2019,India,-0.007511565
3/5/2019,Philippines,-0.000928691
3/5/2019,China,-0.004113459
3/5/2019,South Korea,-0.001042637
3/6/2019,Brazil,-0.005016161
3/6/2019,Thailand,-0.000404424
3/6/2019,India,-0.007681609
3/6/2019,United Kingdom,-1.5934E-07
3/6/2019,China,-0.004180763
3/6/2019,South Korea,-0.001066667
3/6/2019,United States,-0.000678019
3/6/2019,Mexico,-0.000232994
3/6/2019,Taiwan,-0.000256302
3/6/2019,Philippines,-0.000965192
3/7/2019,South Korea,-0.001065562
3/7/2019,China,-0.004284549
3/7/2019,Taiwan,-0.000262879
3/7/2019,Brazil,-0.004919456
3/7/2019,India,-0.007716707
3/7/2019,Philippines,-0.000979733
3/7/2019,United Kingdom,-1.53113E-07
3/7/2019,United States,-0.000579668
3/7/2019,Thailand,-0.000406101
3/7/2019,Mexico,-0.000229445
3/8/2019,China,-0.004121803
3/8/2019,Mexico,-0.000230905
3/8/2019,Philippines,-0.000965284
3/8/2019,India,-0.007797087
3/8/2019,Taiwan,-0.000260162
3/8/2019,United Kingdom,-1.51045E-07
3/8/2019,Brazil,-0.005107872
3/8/2019,Thailand,-0.000401721
3/8/2019,South Korea,-0.00102648
3/8/2019,United States,-0.000579014
3/11/2019,South Korea,-0.001019375
3/11/2019,China,-0.004089994
3/11/2019,Mexico,-0.000227846
3/11/2019,Thailand,-0.000373502
3/11/2019,United States,-0.000578965
3/11/2019,Philippines,-0.000914421
3/11/2019,United Kingdom,-1.59425E-07
3/11/2019,Brazil,-0.005019693
3/11/2019,Taiwan,-0.000221999
3/11/2019,India,-0.008224744
3/12/2019,United Kingdom,-1.57456E-07
3/12/2019,Brazil,-0.004978598
3/12/2019,India,-0.008196077
3/12/2019,Taiwan,-0.000218651
3/12/2019,Philippines,-0.000926018
3/12/2019,Mexico,-0.000223123
3/12/2019,South Korea,-0.001045276
3/12/2019,Thailand,-0.000370569
3/12/2019,China,-0.004116849
3/12/2019,United States,-0.000581227
3/13/2019,India,-0.008238985
3/13/2019,Thailand,-0.00036987
3/13/2019,United States,-0.000583679
3/13/2019,United Kingdom,-1.60597E-07
3/13/2019,Philippines,-0.000936202
3/13/2019,Mexico,-0.000211738
3/13/2019,China,-0.00410937
3/13/2019,South Korea,-0.001026313
3/13/2019,Taiwan,-0.000222211
3/13/2019,Brazil,-0.004901868
3/14/2019,Mexico,-0.000205235
3/14/2019,Thailand,-0.000365955
3/14/2019,United States,-0.000601178
3/14/2019,China,-0.004141622
3/14/2019,Brazil,-0.004808135
3/14/2019,India,-0.008252368
3/14/2019,South Korea,-0.001022692
3/14/2019,Taiwan,-0.000239042
3/14/2019,United Kingdom,-1.63411E-07
3/14/2019,Philippines,-0.000941359
3/15/2019,India,-0.008274724
3/15/2019,Taiwan,-0.00023751
3/15/2019,Brazil,-0.004805193
3/15/2019,Philippines,-0.000851984
3/15/2019,China,-0.004336622
3/15/2019,South Korea,-0.001022403
3/15/2019,Thailand,-0.000358038
3/15/2019,United Kingdom,-1.63951E-07
3/15/2019,United States,-0.000537828
3/15/2019,Mexico,-0.000214804
3/18/2019,United Kingdom,-1.60044E-07
3/18/2019,Philippines,-0.000860599
3/18/2019,India,-0.008145724
3/18/2019,South Korea,-0.001039682
3/18/2019,China,-0.004414681
3/18/2019,Brazil,-0.004902614
3/18/2019,Taiwan,-0.000225782
3/18/2019,Mexico,-0.00025766
3/18/2019,Thailand,-0.000353056
3/18/2019,United States,-0.00054532
3/19/2019,Mexico,-0.000261329
3/19/2019,Philippines,-0.000837448
3/19/2019,China,-0.004423523
3/19/2019,United States,-0.000551446
3/19/2019,United Kingdom,-1.64828E-07
3/19/2019,Thailand,-0.000399519
3/19/2019,South Korea,-0.001057779
3/19/2019,India,-0.007923826
3/19/2019,Brazil,-0.004890196
3/19/2019,Taiwan,-0.000221928
3/20/2019,India,-0.007782524
3/20/2019,Thailand,-0.000431876
3/20/2019,Brazil,-0.004954946
3/20/2019,United States,-0.000553119
3/20/2019,United Kingdom,-1.61153E-07
3/20/2019,Taiwan,-0.000230818
3/20/2019,Mexico,-0.000269926
3/20/2019,South Korea,-0.001079951
3/20/2019,China,-0.004271751
3/20/2019,Philippines,-0.000854602
3/21/2019,United Kingdom,-1.56383E-07
3/21/2019,India,-0.007788425
3/21/2019,Brazil,-0.004853189
3/21/2019,Taiwan,-0.000232848
3/21/2019,Philippines,-0.000865965
3/21/2019,Mexico,-0.000259731
3/21/2019,South Korea,-0.001113342
3/21/2019,China,-0.004373109
3/21/2019,Thailand,-0.000508401
3/21/2019,United States,-0.000369347
3/22/2019,Mexico,-0.000257266
3/22/2019,Thailand,-0.000576961
3/22/2019,United States,-0.000300897
3/22/2019,China,-0.004476889
3/22/2019,South Korea,-0.001174153
3/22/2019,United Kingdom,-1.56532E-07
3/22/2019,Taiwan,-0.000244065
3/22/2019,India,-0.007792072
3/22/2019,Philippines,-0.000869505
3/22/2019,Brazil,-0.004562517
3/25/2019,China,-0.004450225
3/25/2019,Mexico,-0.000260315
3/25/2019,Thailand,-0.000577664
3/25/2019,United States,-0.000375023
3/25/2019,South Korea,-0.001139929
3/25/2019,Brazil,-0.004616889
3/25/2019,India,-0.007681638
3/25/2019,Taiwan,-0.000236697
3/25/2019,United Kingdom,-1.54898E-07
3/25/2019,Philippines,-0.000837773
3/26/2019,India,-0.007778293
3/26/2019,Taiwan,-0.000229719
3/26/2019,Philippines,-0.000845704
3/26/2019,Brazil,-0.004521042
3/26/2019,China,-0.004489164
3/26/2019,South Korea,-0.001127438
3/26/2019,United Kingdom,-1.54301E-07
3/26/2019,Thailand,-0.000565667
3/26/2019,United States,-0.000415666
3/26/2019,Mexico,-0.000230786
3/27/2019,Mexico,-0.000230685
3/27/2019,Philippines,-0.000863216
3/27/2019,Taiwan,-0.000226616
3/27/2019,Thailand,-0.00069816
3/27/2019,United Kingdom,-1.50774E-07
3/27/2019,India,-0.007758397
3/27/2019,Brazil,-0.004453201
3/27/2019,China,-0.004583819
3/27/2019,United States,-0.000352615
3/27/2019,South Korea,-0.001126955
3/28/2019,South Korea,-0.001182814
3/28/2019,Thailand,-0.000687662
3/28/2019,China,-0.004376946
3/28/2019,United States,-0.000359552
3/28/2019,United Kingdom,-1.52759E-07
3/28/2019,Brazil,-0.004826512
3/28/2019,India,-0.007578587
3/28/2019,Mexico,-0.000212766
3/28/2019,Philippines,-0.000836066
3/28/2019,Taiwan,-0.000224124
3/29/2019,United Kingdom,-1.52296E-07
3/29/2019,India,-0.007729118
3/29/2019,Philippines,-0.000904247
3/29/2019,South Korea,-0.001178777
3/29/2019,Brazil,-0.00496054
3/29/2019,Taiwan,-0.000232026
3/29/2019,Mexico,-0.000209394
3/29/2019,Thailand,-0.000706907
3/29/2019,China,-0.004444903
3/29/2019,United States,-9.07667E-05
4/1/2019,Taiwan,-0.000215036
4/1/2019,Philippines,-0.000850088
4/1/2019,United Kingdom,-1.60702E-07
4/1/2019,United States,-9.20169E-05
4/1/2019,Brazil,-0.005037102
4/1/2019,India,-0.00778048
4/1/2019,Mexico,-0.000221328
4/1/2019,China,-0.004592592
4/1/2019,Thailand,-0.000717823
4/1/2019,South Korea,-0.001144561
4/2/2019,Thailand,-0.000715904
4/2/2019,Mexico,-0.000222205
4/2/2019,United States,-9.1733E-05
4/2/2019,South Korea,-0.001142398
4/2/2019,China,-0.004381009
4/2/2019,India,-0.007662416
4/2/2019,Taiwan,-0.000214162
4/2/2019,Brazil,-0.005233153
4/2/2019,United Kingdom,-1.67474E-07
4/2/2019,Philippines,-0.000845607
4/3/2019,China,-0.00445144
4/3/2019,Taiwan,-0.000215103
4/3/2019,South Korea,-0.001175658
4/3/2019,Brazil,-0.005513522
4/3/2019,Philippines,-0.000853187
4/3/2019,Mexico,-0.000226386
4/3/2019,United Kingdom,-1.67703E-07
4/3/2019,Thailand,-0.000723737
4/3/2019,United States,-4.14135E-05
4/3/2019,India,-0.007469148
4/4/2019,Taiwan,-0.000217262
4/4/2019,Philippines,-0.000853615
4/4/2019,United Kingdom,-1.69834E-07
4/4/2019,South Korea,-0.001190881
4/4/2019,India,-0.00739934
4/4/2019,Brazil,-0.005646531
4/4/2019,China,-0.004414199
4/4/2019,Mexico,-0.000230574
4/4/2019,Thailand,-0.000722237
4/4/2019,United States,-5.29902E-05
4/5/2019,South Korea,-0.001203762
4/5/2019,China,-0.004417752
4/5/2019,Brazil,-0.005564822
4/5/2019,Thailand,-0.000745145
4/5/2019,India,-0.007393913
4/5/2019,United States,-5.34005E-05
4/5/2019,United Kingdom,-1.73352E-07
