trade_dt,India,China,Brazil,Mexico,Taiwan,Philippines
04-09-18,-0.0084,-0.0001,-0.0038,-0.0010,-0.0001,-0.0008
04-10-18,-0.0078,-0.0001,-0.0039,-0.0012,-0.0001,-0.0009
04-11-18,-0.0077,-0.0001,-0.0039,-0.0012,-0.0001,-0.0009
04-12-18,-0.0077,-0.0001,-0.0039,-0.0014,-0.0001,-0.0009
4/13/2018,-0.0078,-0.0001,-0.0039,-0.0015,-0.0001,-0.0008
4/16/2018,-0.0079,0.0000,-0.0038,-0.0015,-0.0001,-0.0007
4/17/2018,-0.0078,-0.0001,-0.0039,-0.0016,-0.0001,-0.0007
4/18/2018,-0.0077,-0.0001,-0.0039,-0.0016,-0.0001,-0.0007
4/19/2018,-0.0077,-0.0001,-0.0039,-0.0018,-0.0001,-0.0007
4/20/2018,-0.0075,-0.0001,-0.0040,-0.0019,-0.0001,-0.0007
4/23/2018,-0.0083,-0.0001,-0.0039,-0.0019,-0.0001,-0.0009
4/24/2018,-0.0087,-0.0001,-0.0034,-0.0017,-0.0001,-0.0009
4/25/2018,-0.0087,-0.0001,-0.0034,-0.0018,-0.0002,-0.0010
4/26/2018,-0.0085,0.0000,-0.0036,-0.0018,-0.0002,-0.0011
4/27/2018,-0.0088,0.0000,-0.0036,-0.0018,-0.0001,-0.0012
4/30/2018,-0.0088,0.0000,-0.0037,-0.0017,-0.0001,-0.0011
05-01-18,-0.0089,0.0000,-0.0035,-0.0017,-0.0001,-0.0010
05-02-18,-0.0091,0.0000,-0.0035,-0.0017,-0.0002,-0.0009
05-03-18,-0.0081,0.0000,-0.0032,-0.0019,-0.0002,-0.0011
05-04-18,-0.0081,0.0000,-0.0032,-0.0019,-0.0002,-0.0011
05-07-18,-0.0082,0.0000,-0.0031,-0.0019,-0.0002,-0.0009
05-08-18,-0.0083,-0.0001,-0.0031,-0.0019,-0.0002,-0.0009
05-09-18,-0.0084,-0.0001,-0.0031,-0.0019,-0.0002,-0.0009
05-10-18,-0.0083,-0.0002,-0.0031,-0.0020,-0.0002,-0.0009
05-11-18,-0.0081,-0.0003,-0.0030,-0.0019,-0.0002,-0.0010
5/14/2018,-0.0078,-0.0004,-0.0029,-0.0020,-0.0002,-0.0011
5/15/2018,-0.0078,-0.0005,-0.0030,-0.0022,-0.0001,-0.0012
5/16/2018,-0.0079,-0.0006,-0.0029,-0.0022,-0.0001,-0.0011
5/17/2018,-0.0078,-0.0007,-0.0029,-0.0023,-0.0001,-0.0011
5/18/2018,-0.0079,-0.0006,-0.0031,-0.0023,-0.0002,-0.0012
5/21/2018,-0.0078,-0.0006,-0.0032,-0.0024,-0.0002,-0.0012
5/22/2018,-0.0078,-0.0006,-0.0040,-0.0023,-0.0001,-0.0011
5/23/2018,-0.0077,-0.0006,-0.0040,-0.0023,-0.0001,-0.0011
5/24/2018,-0.0069,-0.0007,-0.0039,-0.0023,-0.0001,-0.0012
